,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
283,283,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,1064396618714116097,1064396618714116097,1542606904000,2018-11-19,09:25:04,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه بانک نماد #وبملت با فشار فروش و افت بیش از 2 درصدی روبروست. #وتجارت نیز در محدوده 1300 ریالی در حال داد و ستد می باشد. #وبصادر ، #وسینا و #وخاور از نمادهای مثبت گروه هستند و #ونوین امروز نیز در کف مجاز قیمتی داد و ستد می شود.
#بورس",[],[],[],0,0,0,"['#وبملت', '#وتجارت', '#وبصادر', '#وسینا', '#وخاور', '#ونوین', '#بورس']",[],https://twitter.com/abandidgah/status/1064396618714116097,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.3282998204231262
284,284,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,1064456216095510529,1064456216095510529,1542621113000,2018-11-19,13:21:53,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 343.8 میلیون سهم
#وبملت 211.5 میلیون سهم
#خساپا 206.2 میلیون سهم
#ذوب 73.1 میلیون سهم
#خزامیا 59 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وتجارت', '#وبملت', '#خساپا', '#ذوب', '#خزامیا', '#بورس']",[],https://twitter.com/abandidgah/status/1064456216095510529,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.20392170548439026
285,285,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,1064421499405131776,1064421499405131776,1542612836000,2018-11-19,11:03:56,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 252.4 میلیون سهم
#وبملت 126.5 میلیون سهم
#خساپا 126 میلیون سهم
#ذوب 48 میلیون سهم
#میهن 37.1 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وتجارت', '#وبملت', '#خساپا', '#ذوب', '#میهن', '#بورس']",[],https://twitter.com/abandidgah/status/1064421499405131776,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.4520986080169678
286,286,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,1064414321868828673,1064414321868828673,1542611124000,2018-11-19,10:35:24,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 205.4 میلیون سهم
#وبملت 103.8 میلیون سهم
#خساپا 103 میلیون سهم
#میهن 34.9 میلیون سهم
#ذوب 32.9 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وتجارت', '#وبملت', '#خساپا', '#میهن', '#ذوب', '#بورس']",[],https://twitter.com/abandidgah/status/1064414321868828673,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.24427089095115664
287,287,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,1064763471768694784,1064763471768694784,1542694368000,2018-11-20,09:42:48,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه بانک معاملاتی منفی در جریان است و اکثر نمادها با افت قیمت مواجهند. #وبملت، #وتجارت و #وبصادر با افت بیش از دو درصدی روبرو هستند و #وخاور تک نماد متمایل به محدوده های مثبت و البته همراه با معاملاتی نوسانی می باشد.
#بورس",[],[],[],0,0,0,"['#وبملت', '#وتجارت', '#وبصادر', '#وخاور', '#بورس']",[],https://twitter.com/abandidgah/status/1064763471768694784,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.7278409004211426
288,288,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,1064791151901736961,1064791151901736961,1542700968000,2018-11-20,11:32:48,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#خساپا 113 میلیون سهم
#وتجارت 111.5 میلیون سهم
#وبملت 79.2 میلیون سهم
#ذوب 57.8 میلیون سهم
#خزامیا 35.4 میلیون سهم
#بورس",[],[],[],0,0,1,"['#خساپا', '#وتجارت', '#وبملت', '#ذوب', '#خزامیا', '#بورس']",[],https://twitter.com/abandidgah/status/1064791151901736961,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.15754911303520205
289,289,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,1064776148129800192,1064776148129800192,1542697390000,2018-11-20,10:33:10,430,986116312920453120,abandidgah,دیدگاه آبان,,"با گذشت حدود یک ساعت از بازار افزایش عرضه در سه نماد #وبملت، #وتجارت و #خساپا عقب نشینی نسبی خریداران در کلیت بازار را به دنبال داشته است.
#بورس",[],[],[],0,0,0,"['#وبملت', '#وتجارت', '#خساپا', '#بورس']",[],https://twitter.com/abandidgah/status/1064776148129800192,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.8665288686752319
290,290,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,1065910993103069184,1065910993103069184,1542967959000,2018-11-23,13:42:39,430,1062458526289805313,metabourse,metabourse.ir,,"می گن تهاتر بدهی های دولت به #بانک ها در دولت به تصویب رسیده

#وبصادر
#وبملت
#وتجارت
#بورس
#سهام",[],[],[],1,0,9,"['#بانک', '#وبصادر', '#وبملت', '#وتجارت', '#بورس', '#سهام']",[],https://twitter.com/metabourse/status/1065910993103069184,False,,0,,,,,,,"[{'user_id': '1062458526289805313', 'username': 'metabourse'}]",,,,,0.5024359226226807
291,291,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,1066284228491366400,1066284228491366400,1543056945000,2018-11-24,14:25:45,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#خساپا 228.7 میلیون سهم
#وتجارت 142.3 میلیون سهم
#وبملت 135.7 میلیون سهم
#حکشتی(2) 112.4میلیون سهم
#خپارس 92.3میلیون سهم
#بورس",[],[],[],0,0,0,"['#خساپا', '#وتجارت', '#وبملت', '#حکشتی', '#خپارس', '#بورس']",[],https://twitter.com/abandidgah/status/1066284228491366400,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.2189343273639679
292,292,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,1066946862077247488,1066946862077247488,1543214929000,2018-11-26,10:18:49,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#کگهر 126.5 میلیون سهم
#وتجارت 60.5 میلیون سهم
#خساپا 47.5 میلیون سهم
#فولاد 41.5 میلیون سهم
#وبملت 36.7 میلیون سهم
#بورس",[],[],[],0,0,0,"['#کگهر', '#وتجارت', '#خساپا', '#فولاد', '#وبملت', '#بورس']",[],https://twitter.com/abandidgah/status/1066946862077247488,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.25065255165100103
293,293,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,1066934176648126464,1066934176648126464,1543211905000,2018-11-26,09:28:25,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه بانک معاملاتی منفی در اکثر نمادها برقرار است. نماد #وبملت به صف فروش رسیده و نماد #وتجارت نیز افت بیش از 4 درصدی را تجربه می نماید. #ونوین و #وخاور تک نمادهای همراه با نوسانات مثبت گروه هستند.
#بورس",[],[],[],0,0,0,"['#وبملت', '#وتجارت', '#ونوین', '#وخاور', '#بورس']",[],https://twitter.com/abandidgah/status/1066934176648126464,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.4497404396533966
294,294,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,1066998547294220288,1066998547294220288,1543227252000,2018-11-26,13:44:12,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#کگهر 209.7 میلیون سهم
#وتجارت 135 میلیون سهم
#خساپا 101.6 میلیون سهم
#وبملت 66.2 میلیون سهم
#فولاد 63.8 میلیون سهم
#بورس",[],[],[],0,0,1,"['#کگهر', '#وتجارت', '#خساپا', '#وبملت', '#فولاد', '#بورس']",[],https://twitter.com/abandidgah/status/1066998547294220288,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.2826100289821625
295,295,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,1066965020850847744,1066965020850847744,1543219258000,2018-11-26,11:30:58,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#کگهر 156.4 میلیون سهم
#وتجارت 69.1 میلیون سهم
#خساپا 64 میلیون سهم
#فولاد 50.2 میلیون سهم
#وبملت 43.2 میلیون سهم
#بورس",[],[],[],0,0,0,"['#کگهر', '#وتجارت', '#خساپا', '#فولاد', '#وبملت', '#بورس']",[],https://twitter.com/abandidgah/status/1066965020850847744,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.24697193503379825
296,296,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,1067503008752185345,1067503008752185345,1543347525000,2018-11-27,23:08:45,430,974356729856053248,farandwidecom,Far & Wide,,How many of these have you ever been to?,[],[],[],24,37,180,[],[],https://twitter.com/FarandWidecom/status/1067503008752185345,False,,0,,,,,,,"[{'user_id': '974356729856053248', 'username': 'FarandWidecom'}]",,,,,0.7914940118789673
297,297,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,1067354960369569792,1067354960369569792,1543312227000,2018-11-27,13:20:27,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 116.9 میلیون سهم
#کگهر 85.7 میلیون سهم
#دی 81.3 میلیون سهم
#خساپا 78.9 میلیون سهم
#وبملت 43.2 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وتجارت', '#کگهر', '#دی', '#خساپا', '#وبملت', '#بورس']",[],https://twitter.com/abandidgah/status/1067354960369569792,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.20578783750534047
298,298,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,1067503008752185345,1067503008752185345,1543347525000,2018-11-27,23:08:45,430,974356729856053248,farandwidecom,Far & Wide,,How many of these have you ever been to?,[],[],[],24,37,180,[],[],https://twitter.com/FarandWidecom/status/1067503008752185345,False,,0,,,,,,,"[{'user_id': '974356729856053248', 'username': 'FarandWidecom'}]",,,,,0.7914940118789673
299,299,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,1067503008752185345,1067503008752185345,1543347525000,2018-11-27,23:08:45,430,974356729856053248,farandwidecom,Far & Wide,,How many of these have you ever been to?,[],[],[],24,37,180,[],[],https://twitter.com/FarandWidecom/status/1067503008752185345,False,,0,,,,,,,"[{'user_id': '974356729856053248', 'username': 'FarandWidecom'}]",,,,,0.7914940118789673
300,300,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,1067503008752185345,1067503008752185345,1543347525000,2018-11-27,23:08:45,430,974356729856053248,farandwidecom,Far & Wide,,How many of these have you ever been to?,[],[],[],24,37,180,[],[],https://twitter.com/FarandWidecom/status/1067503008752185345,False,,0,,,,,,,"[{'user_id': '974356729856053248', 'username': 'FarandWidecom'}]",,,,,0.7914940118789673
301,301,301.0,301.0,301.0,301.0,301.0,301.0,301.0,301.0,301.0,301.0,301.0,1067503008752185345,1067503008752185345,1543347525000,2018-11-27,23:08:45,430,974356729856053248,farandwidecom,Far & Wide,,How many of these have you ever been to?,[],[],[],24,37,180,[],[],https://twitter.com/FarandWidecom/status/1067503008752185345,False,,0,,,,,,,"[{'user_id': '974356729856053248', 'username': 'FarandWidecom'}]",,,,,0.7914940118789673
302,302,302.0,302.0,302.0,302.0,302.0,302.0,302.0,302.0,302.0,302.0,302.0,1067731293851590656,1067731293851590656,1543401952000,2018-11-28,14:15:52,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 383.4 میلیون سهم
#خساپا 163.8 میلیون سهم
#وبملت 114.6 میلیون سهم
#وبصادر 57.8 میلیون سهم
#فاراک 40.3 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وتجارت', '#خساپا', '#وبملت', '#وبصادر', '#فاراک', '#بورس']",[],https://twitter.com/abandidgah/status/1067731293851590656,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.20372983813285828
303,303,303.0,303.0,303.0,303.0,303.0,303.0,303.0,303.0,303.0,303.0,303.0,1068762295763902464,1068762295763902464,1543647762000,2018-12-01,10:32:42,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 60.2 میلیون سهم
#دی 57 میلیون سهم
#خساپا 48.7 میلیون سهم
#وبملت 33.7 میلیون سهم
#فولاد 28.5 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وتجارت', '#دی', '#خساپا', '#وبملت', '#فولاد', '#بورس']",[],https://twitter.com/abandidgah/status/1068762295763902464,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.26214712858200073
304,304,304.0,304.0,304.0,304.0,304.0,304.0,304.0,304.0,304.0,304.0,304.0,1068762329179799557,1068762329179799557,1543647770000,2018-12-01,10:32:50,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه بانک معاملاتی یکپارچه منفی در جریان است. #وبملت، #وتجارت، #وبصادر و #دی صف فروش دارند و بقیه نمادها نیز با افت قیمت همراه هستند.
#بورس",[],[],[],0,0,0,"['#وبملت', '#وتجارت', '#وبصادر', '#دی', '#بورس']",[],https://twitter.com/abandidgah/status/1068762329179799557,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.8680219650268555
305,305,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,1068773084780351488,1068773084780351488,1543650334000,2018-12-01,11:15:34,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#خساپا 94.7 میلیون سهم
#وتجارت 89.5 میلیون سهم
#دی 58 میلیون سهم
#تاپیکو 45.4 میلیون سهم
#فولاد 42.6 میلیون سهم
#بورس",[],[],[],0,0,0,"['#خساپا', '#وتجارت', '#دی', '#تاپیکو', '#فولاد', '#بورس']",[],https://twitter.com/abandidgah/status/1068773084780351488,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.35151350498199463
306,306,306.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,1068836698774093825,1068836698774093825,1543665501000,2018-12-01,15:28:21,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 185.7 میلیون سهم
#وبصادر 105.9 میلیون سهم
#خساپا 105.2 میلیون سهم
#فولاد 97.7 میلیون سهم
#دی 71.6 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وتجارت', '#وبصادر', '#خساپا', '#فولاد', '#دی', '#بورس']",[],https://twitter.com/abandidgah/status/1068836698774093825,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.2598989605903625
307,307,307.0,307.0,307.0,307.0,307.0,307.0,307.0,307.0,307.0,307.0,307.0,1069134534019440641,1069134534019440641,1543736511000,2018-12-02,11:11:51,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 87.8 میلیون سهم
#خساپا 76.9 میلیون سهم
#وبملت 72.5 میلیون سهم
#ذوب 59.1 میلیون سهم
#دی 54.3 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وتجارت', '#خساپا', '#وبملت', '#ذوب', '#دی', '#بورس']",[],https://twitter.com/abandidgah/status/1069134534019440641,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.2750321924686432
308,308,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,1069125025842704384,1069125025842704384,1543734244000,2018-12-02,10:34:04,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه بانک نیز شاهد معاملاتی مثبت هستیم. #وتجارت به آستانه بالای قیمتی رسیده و #وپست نیز تقاضای مناسبی را ثبت کرده و بقیه نمادها نیز معاملاتی مثبت را تجربه می نمایند.
#بورس",[],[],[],0,0,0,"['#وتجارت', '#وپست', '#بورس']",[],https://twitter.com/abandidgah/status/1069125025842704384,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.8946763277053833
309,309,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,1069120422644338688,1069120422644338688,1543733146000,2018-12-02,10:15:46,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 68.6 میلیون سهم
#خساپا 59.4 میلیون سهم
#وبملت 57 میلیون سهم
#دی 45.1 میلیون سهم
#فملی 18.6 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وتجارت', '#خساپا', '#وبملت', '#دی', '#فملی', '#بورس']",[],https://twitter.com/abandidgah/status/1069120422644338688,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.2816007733345032
310,310,310.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,1069125059728433152,1069125059728433152,1543734252000,2018-12-02,10:34:12,430,986116312920453120,abandidgah,دیدگاه آبان,,"در این دقایق از بازار شاهد افزایش تقاضا در نمادهای تاثیر گذار مانند #شپنا، #شتران، #فولاد، #وتجارت، #فملی و #فخوز و #کروی هستیم.
#بورس",[],[],[],0,0,0,"['#شپنا', '#شتران', '#فولاد', '#وتجارت', '#فملی', '#فخوز', '#کروی', '#بورس']",[],https://twitter.com/abandidgah/status/1069125059728433152,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.9953151941299438
311,311,311.0,311.0,311.0,311.0,311.0,311.0,311.0,311.0,311.0,311.0,311.0,1069479643944648705,1069479643944648705,1543818791000,2018-12-03,10:03:11,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه بانک نیز شاهد معاملاتی مثبت هستیم. صف خرید نماد #وتجارت جو مثبتی را به گروه داده و معاملات منفی نماد #وبملت را نیز به محدوده های مثبت رسانده است. 
#بورس",[],[],[],0,0,0,"['#وتجارت', '#وبملت', '#بورس']",[],https://twitter.com/abandidgah/status/1069479643944648705,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.6611094474792479
312,312,312.0,312.0,312.0,312.0,312.0,312.0,312.0,312.0,312.0,312.0,312.0,1069479919594299392,1069479919594299392,1543818857000,2018-12-03,10:04:17,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#ذوب 114.9 میلیون سهم
#وتجارت 109.9 میلیون سهم
#خساپا 82.3 میلیون سهم
#وغدیر 37.1 میلیون سهم
#حریل 32.5 میلیون سهم
#بورس",[],[],[],0,0,0,"['#ذوب', '#وتجارت', '#خساپا', '#وغدیر', '#حریل', '#بورس']",[],https://twitter.com/abandidgah/status/1069479919594299392,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.16971248388290405
313,313,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,1069527359374581760,1069527359374581760,1543830167000,2018-12-03,13:12:47,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#خساپا 157.9 میلیون سهم
#ذوب 153.1 میلیون سهم
#وتجارت 148.2 میلیون سهم
#وغدیر 92.3 میلیون سهم
#وبملت 61.1 میلیون سهم
#بورس",[],[],[],0,0,1,"['#خساپا', '#ذوب', '#وتجارت', '#وغدیر', '#وبملت', '#بورس']",[],https://twitter.com/abandidgah/status/1069527359374581760,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.16662916541099548
314,314,314.0,314.0,314.0,314.0,314.0,314.0,314.0,314.0,314.0,314.0,314.0,1069461576929792000,1069461576929792000,1543814484000,2018-12-03,08:51:24,430,986116312920453120,abandidgah,دیدگاه آبان,,"صف های خرید
#مادیرا 82.7 میلیون سهم
#وتجارت 35.1 میلیون سهم
#شپنا 32 میلیون سهم
#فاسمین 31.9 میلیون  سهم
#فملی 11.2 میلیون سهم
#بورس",[],[],[],0,0,1,"['#مادیرا', '#وتجارت', '#شپنا', '#فاسمین', '#فملی', '#بورس']",[],https://twitter.com/abandidgah/status/1069461576929792000,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.6149119734764099
315,315,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,1069828639561199616,1069828639561199616,1543901998000,2018-12-04,09:09:58,430,986116312920453120,abandidgah,دیدگاه آبان,,"صف های خرید
#مادیرا 71.9 میلیون سهم
#وتجارت 47.5 میلیون سهم
#ذوب 41.7 میلیون سهم
#شغدیر 20.4 میلیون  سهم
#پخش 17.9 میلیون سهم
#بورس",[],[],[],0,0,0,"['#مادیرا', '#وتجارت', '#ذوب', '#شغدیر', '#پخش', '#بورس']",[],https://twitter.com/abandidgah/status/1069828639561199616,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.4777216017246246
316,316,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,1069841398478721024,1069841398478721024,1543905040000,2018-12-04,10:00:40,430,986116312920453120,abandidgah,دیدگاه آبان,,"در گروه بانک نمادهای #وتجارت، #وبصادر، #دی نوسانات مثبتی را ثبت کرده اند و بقیه نمادها نیز متعادل و با گرایش به محدوده های منفی داد و ستد می شوند.
#بورس",[],[],[],0,0,0,"['#وتجارت', '#وبصادر', '#دی', '#بورس']",[],https://twitter.com/abandidgah/status/1069841398478721024,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.7979979515075684
317,317,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,1069842183799230464,1069842183799230464,1543905227000,2018-12-04,10:03:47,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#ذوب 139.6 میلیون سهم
#وتجارت 91.9 میلیون سهم
#خساپا 48.4 میلیون سهم
#وبملت 31.7 میلیون سهم
#حریل 27.9 میلیون سهم
#بورس",[],[],[],0,0,0,"['#ذوب', '#وتجارت', '#خساپا', '#وبملت', '#حریل', '#بورس']",[],https://twitter.com/abandidgah/status/1069842183799230464,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.2965770363807678
318,318,318.0,318.0,318.0,318.0,318.0,318.0,318.0,318.0,318.0,318.0,318.0,1069859566135865344,1069859566135865344,1543909372000,2018-12-04,11:12:52,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#ذوب 204.8 میلیون سهم
#وتجارت 131 میلیون سهم
#خساپا 78 میلیون سهم
#وبملت 41.1 میلیون سهم
#حریل 32.6 میلیون سهم
#بورس",[],[],[],0,0,0,"['#ذوب', '#وتجارت', '#خساپا', '#وبملت', '#حریل', '#بورس']",[],https://twitter.com/abandidgah/status/1069859566135865344,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.3668336868286133
319,319,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,1069917525167599617,1069917525167599617,1543923190000,2018-12-04,15:03:10,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#ذوب 218 میلیون سهم
#وتجارت 163.9 میلیون سهم
#خساپا 124.4 میلیون سهم
#وبملت 55.3 میلیون سهم
#حریل 51.8 میلیون سهم
#بورس",[],[],[],0,0,1,"['#ذوب', '#وتجارت', '#خساپا', '#وبملت', '#حریل', '#بورس']",[],https://twitter.com/abandidgah/status/1069917525167599617,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.18144762516021729
320,320,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,1070220780942708737,1070220780942708737,1543995492000,2018-12-05,11:08:12,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#ذوب 174.3 میلیون سهم
#خساپا 130.6 میلیون سهم
#وتجارت 72.2 میلیون سهم
#خپارس 57 میلیون سهم
#خبهمن 31.7 میلیون سهم
#بورس",[],[],[],0,0,0,"['#ذوب', '#خساپا', '#وتجارت', '#خپارس', '#خبهمن', '#بورس']",[],https://twitter.com/abandidgah/status/1070220780942708737,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.3130985498428345
321,321,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,1070207236289392640,1070207236289392640,1543992263000,2018-12-05,10:14:23,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#خساپا 119 میلیون سهم
#ذوب 110 میلیون سهم
#وتجارت 50.5 میلیون سهم
#خپارس 43.2 میلیون سهم
#خزامیا 25.4 میلیون سهم
#بورس",[],[],[],0,0,0,"['#خساپا', '#ذوب', '#وتجارت', '#خپارس', '#خزامیا', '#بورس']",[],https://twitter.com/abandidgah/status/1070207236289392640,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.21544972062110893
322,322,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,1071321656004493312,1071321656004493312,1544257961000,2018-12-08,12:02:41,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#ذوب 75.5 میلیون سهم
#وتجارت 61.2 میلیون سهم
#خپارس 60.4 میلیون سهم
#وبملت 44.4 میلیون سهم
#خبهمن 43.5 میلیون سهم
#بورس",[],[],[],0,0,0,"['#ذوب', '#وتجارت', '#خپارس', '#وبملت', '#خبهمن', '#بورس']",[],https://twitter.com/abandidgah/status/1071321656004493312,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.29470810294151306
